annotator,instance,length,scenario,time,label,prediction
0,acl33971,120,s1,15.662,1,1
0,acl37482,224,s1,37.733,1,1
0,acl22096,607,s1,60.512,1,1
0,acl20397,78,s1,3.494,1,1
0,acl20685,41,s1,2.768,1,1
0,acl25192,433,s1,20.228,1,1
0,acl25021,204,s1,7.776,1,1
0,acl28140,105,s1,12.745,1,1
0,acl32607,90,s1,13.829,1,1
0,acl30311,90,s1,5.421,1,1
0,acl40550,309,s1,13.929,1,1
0,acl30571,127,s1,2.737,1,1
0,acl41203,67,s1,71.358,1,1
0,acl34618,155,s1,12.335,1,1
0,acl39165,106,s1,5.182,1,1
0,acl14268,70,s1,7.638,1,1
0,acl16926,81,s1,11.301,1,0
0,acl33996,586,s1,30.218,1,1
0,acl28349,164,s1,6.916,1,1
0,acl21895,225,s1,15.273,1,1
0,acl32909,49,s1,21.246,1,1
0,acl35604,114,s1,6.109,1,1
0,acl27487,130,s1,19.093,1,1
0,acl16940,99,s1,5.219,1,1
0,acl17034,129,s1,16.579,1,0
0,acl37860,133,s1,7.288,1,1
0,acl34858,263,s1,12.693,1,1
0,acl40093,205,s1,45.157,1,1
0,acl38637,109,s1,70.275,1,1
0,acl40922,178,s1,18.712,1,1
0,acl22458,179,s1,38.82,1,1
0,acl15431,91,s1,3.949,1,1
0,acl25782,121,s1,8.368,1,1
0,acl24038,248,s1,75.273,1,0
0,acl29598,205,s1,15.953,1,1
0,acl40412,325,s1,26.618,0,1
0,acl35667,391,s1,7.223,0,1
0,acl37840,47,s1,5.841,0,0
0,acl13409,42,s1,5.648,0,0
0,acl28312,93,s1,5.5,0,1
0,acl21996,170,s1,5.874,0,1
0,acl38654,124,s1,21.586,0,1
0,acl31597,335,s1,49.317,0,0
0,acl39771,86,s1,6.913,0,0
0,acl31140,156,s1,7.793,0,1
0,acl14365,20,s1,4.326,0,0
0,acl22165,204,s1,7.928,0,1
0,acl11862,48,s1,4.81,0,0
0,acl28811,109,s1,34.423,0,0
0,acl23493,194,s1,19.238,0,0
0,acl27645,108,s1,8.977,0,1
0,acl11985,40,s1,4.665,0,1
0,acl36534,108,s1,21.374,0,0
0,acl29892,167,s1,13.969,0,1
0,acl31290,154,s1,8.625,0,1
0,acl21993,295,s1,58.998,0,1
0,acl18438,62,s1,12.038,0,1
0,acl38832,872,s1,84.345,0,1
0,acl12647,73,s1,5.132,0,1
0,acl19950,87,s1,8.776,0,0
0,acl23091,216,s1,55.304,0,0
0,acl37813,185,s1,25.779,0,1
0,acl35141,250,s1,2.586,0,1
0,acl22778,316,s1,11.746,0,0
0,acl30004,77,s1,6.197,0,0
0,acl39783,84,s1,8.129,0,0
0,acl32949,105,s1,10.5,0,1
0,acl35221,165,s1,22.226,0,0
0,acl27575,462,s1,176.814,0,0
0,acl24607,223,s1,102.117,0,1
0,acl25295,680,s1,59.557,0,0
0,acl37084,224,s1,8.941,0,1
0,acl33985,83,s1,31.411,0,0
0,acl21591,262,s1,20.531,0,1
0,acl23098,362,s1,20.985,0,1
0,acl30782,160,s1,29.242,0,0
0,acl18589,50,s1,13.362,0,0
0,acl27746,290,s1,4.129,0,1
0,acl34094,64,s1,5.007,0,1
0,acl13737,54,s1,2.86,0,0
0,acl40529,271,s1,21.986,0,1
0,acl33218,497,s1,30.696,0,0
0,acl40986,121,s1,7.927,0,0
0,acl25485,98,s1,26.042,0,1
0,acl37384,287,s1,83.586,0,0
0,acl12338,70,s1,2.83,0,1
0,acl28777,70,s1,6.397,0,0
0,acl16074,48,s1,4.209,0,1
0,acl37291,116,s1,4.242,0,1
0,acl23507,148,s1,9.097,0,1
0,acl36681,353,s1,29.71,0,0
0,acl23059,689,s1,30.577,0,1
0,acl22167,123,s1,11.139,0,0
0,acl40296,240,s1,78.445,0,1
0,acl32802,142,s1,20.843,0,1
0,acl39105,173,s2,8.167,1,1
0,acl38839,342,s2,4.536,1,1
0,acl40844,291,s2,8.505,1,1
0,acl35197,91,s2,3.222,1,1
0,acl14277,75,s2,3.014,1,1
0,acl30299,348,s2,13.541,1,1
0,acl14877,43,s2,15.721,1,1
0,acl31273,192,s2,9.891,1,1
0,acl40324,92,s2,91.934,1,1
0,acl29024,115,s2,4.755,1,1
0,acl40356,148,s2,6.399,1,1
0,acl14406,27,s2,2.982,1,1
0,acl18950,80,s2,5.76,1,1
0,acl37898,501,s2,6.535,1,1
0,acl34677,96,s2,4.563,1,1
0,acl29792,220,s2,2.997,1,1
0,acl22126,135,s2,3.261,1,1
0,acl19941,37,s2,5.223,1,1
0,acl24122,104,s2,4.097,1,1
0,acl34161,230,s2,22.548,1,1
0,acl27578,108,s2,8.877,1,1
0,acl17068,64,s2,4.884,1,1
0,acl21862,245,s2,2.617,1,1
0,acl21518,51,s2,3.005,1,1
0,acl21085,68,s2,3.066,1,1
0,acl14076,31,s2,2.707,1,1
0,acl35923,83,s2,4.033,1,1
0,acl35734,374,s2,14.03,1,1
0,acl33071,145,s2,85.156,1,1
0,acl31241,314,s2,56.687,1,1
0,acl30704,121,s2,4.94,1,1
0,acl16222,194,s2,2.816,1,1
0,acl18282,58,s2,2.801,1,1
0,acl34631,155,s2,4.072,1,1
0,acl25183,481,s2,3.927,1,1
0,acl34793,520,s2,21.162,1,1
0,acl16140,62,s2,2.634,1,1
0,acl18657,72,s2,2.201,1,1
0,acl29356,114,s2,9.535,1,1
0,acl12767,83,s2,3.96,1,1
0,acl25607,150,s2,5.824,1,1
0,acl25737,81,s2,13.193,1,1
0,acl26691,200,s2,3.182,1,1
0,acl38257,255,s2,16.247,1,1
0,acl12941,33,s2,2.694,1,1
0,acl33203,48,s2,3.664,1,1
0,acl32042,123,s2,4.381,1,1
0,acl17366,64,s2,4.627,1,1
0,acl23917,35,s2,3.092,1,1
0,acl33658,62,s2,2.924,1,1
0,acl17839,56,s2,3.799,1,1
0,acl14667,72,s2,3.221,1,1
0,acl35574,463,s2,53.958,1,1
0,acl35031,285,s2,166.341,1,1
0,acl12856,88,s2,7.04,1,1
0,acl28510,249,s2,6.39,1,1
0,acl24646,67,s2,5.096,1,1
0,acl30413,168,s2,28.361,1,1
0,acl24534,253,s2,5.486,1,1
0,acl18660,55,s2,325.787,1,1
0,acl14703,31,s2,2.667,1,1
0,acl11979,132,s2,4.253,1,1
0,acl40477,51,s2,2.763,1,1
0,acl20527,81,s2,2.983,1,1
0,acl11971,116,s2,3.46,1,1
0,acl13624,48,s2,4.807,1,1
0,acl26172,146,s2,11.975,1,1
0,acl18900,245,s2,4.136,1,1
0,acl40084,318,s2,68.207,1,1
0,acl18997,74,s2,4.49,1,1
0,acl18099,73,s2,3.319,1,1
0,acl23495,188,s2,6.816,1,1
0,acl25658,346,s2,22.746,1,1
0,acl12779,60,s2,3.608,1,1
0,acl29499,336,s2,8.872,1,1
0,acl22533,55,s2,2.964,1,1
0,acl26316,322,s2,20.653,1,1
0,acl16629,114,s2,6.114,1,1
0,acl29554,89,s2,5.924,1,1
0,acl34693,167,s2,25.457,1,1
0,acl19319,69,s2,3.923,1,1
0,acl21697,146,s2,3.375,1,1
0,acl19333,56,s2,2.297,1,1
0,acl23199,104,s2,4.852,1,1
0,acl11683,110,s2,3.4,1,1
0,acl14696,47,s2,2.458,1,1
0,acl14604,81,s2,4.748,1,1
0,acl27954,125,s2,4.401,1,1
0,acl17609,101,s2,2.596,1,1
0,acl12455,104,s2,2.564,1,1
0,acl15191,92,s2,5.425,1,1
0,acl14801,33,s2,2.771,1,1
0,acl14073,35,s2,2.849,1,1
0,acl13061,57,s2,3.289,1,1
0,acl25701,337,s2,4.599,1,1
0,acl11860,62,s2,2.996,1,1
0,acl15737,142,s2,5.969,1,1
0,acl18785,272,s2,12.651,1,1
0,acl22304,123,s2,4.691,1,1
0,acl13981,38,s2,2.621,1,1
0,acl25914,205,s2,10.976,1,1
0,acl37976,74,s2,36.796,1,1
0,acl40773,247,s2,2.457,1,1
0,acl32631,426,s2,76.655,1,1
0,acl33915,151,s2,6.338,1,1
0,acl25915,400,s2,6.068,1,1
0,acl23096,394,s2,7.185,1,1
0,acl29655,200,s2,4.963,1,1
0,acl24360,137,s2,17.082,1,1
0,acl25031,256,s2,40.978,1,1
0,acl22377,137,s2,3.849,1,1
0,acl11488,52,s2,3.694,1,1
0,acl15435,27,s2,2.741,1,1
0,acl36048,95,s2,7.233,1,1
0,acl33722,177,s2,6.299,1,1
0,acl18160,42,s2,2.432,1,1
0,acl17004,183,s2,38.389,1,1
0,acl28615,228,s2,3.516,1,1
0,acl26218,297,s2,10.961,1,1
0,acl26326,187,s2,2.08,1,1
0,acl39588,75,s2,8.347,1,1
0,acl24714,39,s2,4.307,1,1
0,acl24986,180,s2,4.121,1,1
0,acl17827,38,s2,3.648,1,1
0,acl15037,141,s2,18.745,1,1
0,acl39939,314,s2,31.908,1,1
0,acl18711,98,s2,3.132,1,1
0,acl37972,213,s2,8.905,1,1
0,acl15808,41,s2,2.74,1,1
0,acl24532,253,s2,7.222,1,1
0,acl22953,128,s2,4.788,1,1
0,acl27635,54,s2,6.398,1,1
0,acl26561,87,s2,7.767,1,1
0,acl25881,308,s2,8.705,1,1
0,acl38493,117,s2,8.044,1,1
0,acl27434,126,s2,11.846,1,1
0,acl40659,96,s2,120.4,1,1
0,acl37955,259,s2,20.822,1,1
0,acl17649,103,s2,6.117,1,1
0,acl16982,148,s2,6.756,1,1
0,acl32561,223,s2,17.036,1,1
0,acl19281,167,s2,4.783,1,1
0,acl30523,161,s2,13.93,1,1
0,acl32158,192,s2,4.25,1,1
0,acl20030,85,s2,4.25,1,1
0,acl21053,173,s2,3.688,1,1
0,acl30254,84,s2,3.905,1,1
0,acl22547,826,s2,33.098,1,1
0,acl30632,279,s2,43.267,1,1
0,acl32768,84,s2,18.774,1,0
0,acl14978,126,s2,20.413,1,0
0,acl38523,234,s2,11.18,1,1
0,acl38653,42,s2,51.843,1,1
0,acl30683,627,s2,64.277,1,1
0,acl26444,82,s2,12.794,1,1
0,acl36062,387,s2,69.14,1,0
0,acl41003,208,s2,7.72,1,1
0,acl12576,81,s2,8.582,1,1
0,acl36976,92,s2,11.756,1,1
0,acl39636,151,s2,4.928,1,1
0,acl27104,391,s2,79.434,1,1
0,acl33380,309,s2,24.736,1,1
0,acl38913,97,s2,7.742,1,1
0,acl31960,130,s2,4.965,1,1
0,acl34433,75,s2,3.68,1,1
0,acl11165,31,s2,4.062,1,0
0,acl23336,177,s2,6.203,1,1
0,acl27842,62,s2,7.542,1,1
0,acl35026,337,s2,12.284,1,1
0,acl19204,51,s2,3.678,1,1
0,acl25009,552,s2,116.033,1,1
0,acl38519,110,s2,7.298,1,1
0,acl32092,38,s2,2.093,1,1
0,acl15972,60,s2,4.352,1,1
0,acl31180,508,s2,59.333,1,1
0,acl11741,65,s2,2.804,1,1
0,acl29720,89,s2,5.256,1,1
0,acl23538,76,s2,12.164,1,1
0,acl40177,131,s2,4.4,1,1
0,acl37511,134,s2,7.516,0,1
0,acl23614,152,s2,40.018,0,1
0,acl16638,50,s2,171.705,0,0
0,acl16277,65,s2,9.483,0,1
0,acl22009,64,s2,48.413,0,0
0,acl38569,228,s2,22.689,0,0
0,acl26547,49,s2,33.843,0,0
0,acl41095,72,s2,3.477,0,1
0,acl11936,64,s2,2.866,0,1
0,acl19948,87,s2,43.799,0,0
0,acl36353,124,s2,5.366,0,0
0,acl26402,146,s2,6.296,0,1
0,acl12496,75,s2,6.377,0,0
0,acl13128,31,s2,4.734,0,1
0,acl38283,169,s2,92.539,0,1
0,acl14449,67,s2,27.69,0,0
0,acl35570,163,s2,8.424,0,1
0,acl17622,84,s2,7.021,0,0
0,acl26893,386,s2,21.71,0,1
0,acl15844,198,s2,10.778,0,1
0,acl21488,314,s2,19.604,1,1
0,acl30527,263,s2,4.39,1,1
0,acl25437,212,s2,24.923,1,1
0,acl17891,86,s2,4.128,1,1
0,acl31285,72,s2,6.342,1,1
0,acl22669,620,s2,4.579,1,1
0,acl13436,103,s2,2.964,1,1
0,acl31308,110,s2,24.717,1,1
0,acl39640,382,s2,29.331,1,1
0,acl20225,109,s2,4.091,1,1
0,acl32994,286,s2,7.331,1,1
0,acl13774,50,s2,9.362,1,1
0,acl22119,98,s2,12.171,1,1
0,acl37292,191,s2,5.455,1,1
0,acl29545,57,s2,74.974,1,1
0,acl40510,181,s2,9.841,1,1
0,acl12612,148,s2,3.446,1,1
0,acl30270,130,s2,2.992,1,1
0,acl22630,525,s2,21.167,1,1
0,acl23068,115,s2,3.767,1,1
0,acl35466,158,s2,6.251,1,1
0,acl16491,87,s2,3.245,1,1
0,acl24424,664,s2,4.78,1,1
0,acl31387,166,s2,4.973,1,1
0,acl11958,92,s2,20.151,1,1
0,acl18799,104,s2,4.867,1,1
0,acl21866,253,s2,4.151,1,1
0,acl25718,2029,s2,7.366,1,1
0,acl34257,208,s2,3.93,1,1
0,acl14395,20,s2,2.033,1,1
0,acl33041,330,s2,16.048,1,1
0,acl27508,28,s2,2.478,1,1
0,acl31222,135,s2,8.766,1,1
0,acl26656,145,s2,6.046,1,1
0,acl18696,122,s2,3.753,1,1
0,acl30032,535,s2,14.659,1,1
0,acl24594,91,s2,2.698,1,1
0,acl18655,90,s2,3.599,1,1
0,acl24540,542,s2,7.263,1,1
0,acl39890,52,s2,4.853,1,1
0,acl36629,110,s2,4.475,1,1
0,acl25140,52,s2,2.429,1,1
0,acl23989,29,s2,2.626,1,1
0,acl18761,42,s2,2.666,1,1
0,acl36670,447,s2,14.102,1,1
0,acl13650,76,s2,5.32,1,1
0,acl25453,206,s2,6.694,1,1
0,acl34811,217,s2,5.109,1,1
0,acl29750,274,s2,17.542,1,1
0,acl27277,89,s2,4.538,1,1
0,acl40729,316,s2,15.477,1,1
0,acl33146,138,s2,4.948,1,1
0,acl33922,625,s2,9.621,1,1
0,acl40757,183,s2,6.777,1,1
0,acl31311,292,s2,4.813,1,1
0,acl20614,98,s2,3.695,1,1
0,acl38739,473,s2,3.832,1,1
0,acl30684,511,s2,10.056,1,1
0,acl19809,39,s2,16.508,1,1
0,acl37353,143,s2,14.386,1,1
0,acl37807,201,s2,22.186,1,1
0,acl18651,74,s2,6.002,1,1
0,acl19288,119,s2,5.005,1,1
0,acl21959,571,s2,24.821,1,1
0,acl39361,219,s2,11.699,1,1
0,acl21278,30,s2,2.816,1,1
0,acl16213,99,s2,4.283,1,1
0,acl16211,99,s2,2.948,1,1
0,acl37171,40,s2,3.405,1,1
0,acl31391,198,s2,6.298,1,1
0,acl21618,298,s2,14.27,1,1
0,acl40888,440,s2,11.889,1,1
0,acl40288,198,s2,5.491,1,1
0,acl29060,160,s2,3.839,1,1
0,acl14407,26,s2,4.475,1,1
0,acl14097,76,s2,4.625,1,1
0,acl33746,169,s2,5.127,1,1
0,acl11226,38,s2,5.163,1,1
0,acl34852,478,s2,10.473,1,1
0,acl36274,157,s2,7.639,1,1
0,acl30315,64,s2,3.246,1,1
0,acl11179,88,s2,3.995,1,1
0,acl27904,148,s2,4.443,1,1
0,acl20217,32,s2,2.022,1,1
0,acl18736,96,s2,3.696,1,1
0,acl14641,32,s2,2.129,1,1
0,acl27604,86,s2,6.805,1,1
0,acl37367,193,s2,8.583,1,1
0,acl20520,76,s2,2.809,1,1
0,acl31322,209,s2,5.738,1,1
0,acl30819,154,s2,3.165,1,1
0,acl18499,76,s2,3.279,1,1
0,acl17745,63,s2,3.252,1,1
0,acl27130,110,s2,12.961,1,1
0,acl31207,251,s2,2.835,1,1
0,acl33492,144,s2,6.524,1,1
0,acl28195,280,s2,11.882,1,1
0,acl23074,135,s2,3.982,1,1
0,acl29927,177,s2,19.487,1,1
0,acl37360,298,s2,6.607,1,1
0,acl11960,59,s2,3.212,1,1
0,acl35845,287,s2,11.271,1,1
0,acl18872,150,s2,4.458,1,1
0,acl38020,179,s2,5.567,1,1
0,acl39368,13,s2,11.391,1,1
0,acl34875,361,s2,2.923,1,1
0,acl23394,95,s2,4.12,1,1
0,acl31337,267,s2,12.704,1,1
0,acl23454,139,s2,28.671,1,1
0,acl24982,345,s2,3.342,1,1
0,acl33091,55,s2,3.36,1,1
0,acl19936,44,s2,2.491,1,1
0,acl28618,671,s2,28.075,1,1
0,acl28589,79,s2,2.754,1,1
0,acl25759,265,s2,65.408,1,1
0,acl29386,225,s2,15.589,1,1
0,acl23012,139,s2,11.358,1,1
0,acl21611,119,s2,5.08,1,1
0,acl33163,87,s2,3.93,1,1
0,acl14671,43,s2,3.077,1,1
0,acl37342,215,s2,5.632,1,1
0,acl30834,29,s2,3.093,1,1
0,acl27887,593,s2,6.483,1,1
0,acl31275,201,s2,9.653,1,1
0,acl23035,688,s2,4.644,1,1
0,acl36090,159,s2,7.677,1,1
0,acl23014,351,s2,14.026,1,1
0,acl30017,325,s2,4.322,1,1
0,acl21396,273,s2,4.716,1,1
0,acl33005,131,s2,3.826,1,1
0,acl26461,471,s2,18.017,1,1
0,acl12852,16,s2,13.086,1,1
0,acl35262,303,s2,6.983,1,1
0,acl14717,372,s2,4.419,1,1
0,acl13987,75,s2,2.34,1,1
0,acl11679,57,s2,4.345,1,1
0,acl19317,75,s2,2.791,1,1
0,acl24763,122,s2,55.711,1,1
0,acl31216,383,s2,319.241,1,1
0,acl33077,108,s2,63.887,1,1
0,acl16631,118,s2,5.117,1,1
0,acl21412,521,s2,12.439,1,1
0,acl35697,207,s2,2.491,1,1
0,acl37021,269,s2,14.552,1,1
0,acl21096,31,s2,2.603,1,1
0,acl34805,167,s2,11.357,1,1
0,acl40295,131,s2,5.119,1,1
0,acl31224,165,s2,2.918,1,1
0,acl18753,202,s2,7.021,1,1
0,acl33188,718,s2,13.448,1,1
0,acl28492,63,s2,24.425,1,1
0,acl19104,81,s2,2.371,1,1
0,acl36516,135,s2,3.773,1,1
0,acl14903,17,s2,2.867,1,1
0,acl33159,199,s2,13.219,1,1
0,acl26529,96,s2,15.134,1,1
0,acl16657,115,s2,13.274,1,1
0,acl22855,25,s2,2.796,1,1
0,acl25384,170,s2,10.477,1,1
0,acl16499,76,s2,3.937,1,1
0,acl23292,144,s2,6.017,1,1
0,acl37564,124,s2,5.606,1,1
0,acl35506,86,s2,10.387,1,1
0,acl34939,265,s2,13.562,1,1
0,acl32444,79,s2,3.511,1,1
0,acl18687,93,s2,2.573,1,1
0,acl30946,155,s2,3.591,1,1
0,acl37523,168,s2,6.901,1,1
0,acl24471,350,s2,24.871,1,1
0,acl37949,154,s2,49.455,1,1
0,acl24365,301,s2,3.39,1,1
0,acl33135,286,s2,24.06,1,1
0,acl37096,199,s2,2.74,1,1
0,acl26054,656,s2,7.606,1,1
0,acl31240,145,s2,3.575,1,1
0,acl25091,214,s2,2.329,1,1
0,acl36944,176,s2,15.334,1,1
0,acl14608,211,s2,6.812,1,1
0,acl33371,84,s2,12.488,1,1
0,acl31545,185,s2,44.386,1,1
0,acl21287,37,s2,4.111,1,1
0,acl15283,62,s2,2.95,1,1
0,acl26740,189,s2,65.036,1,1
0,acl14058,70,s2,4.448,1,1
0,acl17432,52,s2,4.056,1,1
0,acl18583,108,s2,10.625,1,1
0,acl18986,115,s2,6.13,1,1
0,acl18794,236,s2,8.26,1,1
0,acl13005,83,s2,5.322,1,1
0,acl16826,108,s2,5.573,1,1
0,acl30738,76,s2,6.138,1,1
0,acl16618,48,s2,2.322,1,1
0,acl20856,74,s2,3.298,1,1
0,acl23206,155,s2,8.574,1,1
0,acl16587,358,s2,8.3,1,1
0,acl26723,64,s2,32.429,1,1
0,acl24154,69,s2,4.514,1,1
0,acl15345,115,s2,4.106,1,1
0,acl16824,241,s2,26.846,1,1
0,acl23210,220,s2,11.826,1,1
0,acl15887,63,s2,3.252,1,1
0,acl23637,162,s2,3.392,1,1
0,acl32911,168,s2,3.301,1,1
0,acl21563,109,s2,2.494,1,1
0,acl20216,86,s2,4.124,1,1
0,acl17618,73,s2,17.429,1,1
0,acl26884,594,s2,22.254,1,1
0,acl18683,111,s2,11.297,1,1
0,acl20201,73,s2,6.035,1,1
0,acl15207,73,s2,3.107,1,1
0,acl25221,56,s2,3.158,1,1
0,acl21283,425,s2,7.456,1,1
0,acl18989,88,s2,3.599,1,1
0,acl17096,89,s2,2.79,1,1
0,acl11545,81,s2,2.992,1,1
0,acl32064,110,s2,2.609,1,1
0,acl28018,97,s2,3.871,1,1
0,acl23591,229,s2,3.678,1,1
0,acl14328,25,s2,3.655,1,1
0,acl24681,95,s2,4.413,1,1
0,acl14691,43,s2,2.845,1,1
0,acl32622,184,s2,3.292,1,1
0,acl32095,34,s2,2.465,1,1
0,acl14091,98,s2,5.51,1,1
0,acl17098,69,s2,3.711,1,1
0,acl21144,57,s2,2.657,1,1
0,acl25856,37,s2,2.641,1,1
0,acl28142,71,s2,5.086,1,1
0,acl14885,50,s2,3.025,1,1
0,acl12679,85,s2,3.886,1,1
0,acl11531,94,s2,3.541,1,1
0,acl13718,82,s2,4.24,1,1
0,acl40813,66,s2,4.369,1,1
0,acl14036,42,s2,10.818,1,1
0,acl14427,36,s2,3.307,1,1
0,acl39942,294,s2,7.761,1,1
0,acl36207,99,s2,5.502,1,1
0,acl12085,56,s2,2.558,1,1
0,acl22190,172,s2,3.555,1,1
0,acl15208,49,s2,7.699,1,1
0,acl21437,80,s2,6.316,1,1
0,acl21293,130,s2,3.159,1,1
0,acl31372,236,s2,3.634,1,1
0,acl14057,38,s2,2.689,1,1
0,acl17766,68,s2,4.877,1,1
0,acl32980,96,s2,2.708,1,1
0,acl19005,71,s2,2.411,1,1
0,acl23345,31,s2,2.25,1,1
0,acl34074,67,s2,3.431,1,1
0,acl35803,98,s2,11.535,1,1
0,acl41038,43,s2,23.763,1,1
0,acl33147,106,s2,4.016,1,1
0,acl15178,38,s2,16.047,1,1
0,acl14420,22,s2,2.649,1,1
0,acl14334,26,s2,5.068,1,1
0,acl20199,67,s2,2.873,1,1
0,acl17811,79,s2,3.992,1,1
0,acl16626,44,s2,2.995,1,1
0,acl28249,52,s2,3.898,1,1
0,acl24631,30,s2,2.957,1,1
0,acl18398,95,s2,9.847,1,1
0,acl11707,111,s2,3.027,1,1
0,acl12409,65,s2,3.229,1,1
0,acl18650,171,s2,3.504,1,1
0,acl12841,66,s2,3.869,1,1
0,acl17483,25,s2,2.128,1,1
0,acl27940,123,s2,4.457,1,1
0,acl29473,222,s2,10.707,1,1
0,acl17088,97,s2,3.9,1,1
0,acl17001,63,s2,72.397,1,0
0,acl11533,76,s2,2.707,1,1
0,acl21722,246,s2,9.689,1,1
0,acl11834,62,s2,3.531,1,1
0,acl35756,126,s2,7.739,1,1
0,acl25650,46,s2,2.16,1,1
0,acl14030,29,s2,2.851,1,1
0,acl15291,43,s2,5.029,1,1
0,acl11821,42,s2,2.868,1,1
0,acl23647,303,s2,13.175,1,1
0,acl16177,137,s2,3.053,1,1
0,acl14049,77,s2,5.535,1,1
0,acl39688,52,s2,3.794,1,1
0,acl11688,90,s2,5.898,1,1
0,acl20143,35,s2,2.474,1,1
0,acl17090,79,s2,4.555,1,1
0,acl14808,48,s2,3.181,1,1
0,acl17091,108,s2,4.006,1,1
0,acl26240,573,s2,207.757,1,0
0,acl23971,660,s2,5.256,1,1
0,acl19904,33,s2,2.29,1,1
0,acl40064,210,s2,6.216,1,1
0,acl20900,65,s2,2.548,1,1
0,acl20733,68,s2,4.514,1,1
0,acl14425,45,s2,2.707,1,1
0,acl14207,45,s2,3.355,1,1
0,acl12028,111,s2,3.037,1,1
0,acl13817,64,s2,5.108,1,1
0,acl15195,65,s2,3.775,1,1
0,acl31376,152,s2,25.113,1,1
0,acl19338,68,s2,2.376,1,1
0,acl35519,95,s2,5.054,1,1
0,acl19244,105,s2,4.376,1,1
0,acl25923,195,s2,45.695,1,1
0,acl36960,874,s2,14.971,1,1
0,acl19183,65,s2,3.463,1,1
0,acl11345,93,s2,4.457,1,1
0,acl26150,129,s2,7.036,1,1
0,acl25931,82,s2,3.889,1,1
0,acl32630,386,s2,494.306,1,1
0,acl28258,99,s2,2.96,1,1
0,acl29387,225,s2,8.132,1,1
0,acl30816,97,s2,114.965,1,1
0,acl14587,87,s2,4.513,1,1
0,acl25921,131,s2,5.634,1,1
0,acl37318,248,s2,9.785,1,1
0,acl25333,67,s2,2.409,1,1
0,acl19704,155,s2,8.05,1,1
0,acl35049,267,s2,7.373,1,1
0,acl35144,136,s2,3.225,1,1
0,acl40242,62,s2,3.005,1,1
0,acl22094,478,s2,10.345,1,1
0,acl41165,158,s2,8.643,1,1
0,acl25911,78,s2,4.009,1,1
0,acl37922,260,s2,9.593,1,1
0,acl28285,239,s2,22.643,1,1
0,acl19275,99,s2,3.959,1,1
0,acl26275,64,s2,4.065,1,1
0,acl37025,169,s2,3.398,1,1
0,acl21215,179,s2,4.006,1,1
0,acl19020,138,s2,12.101,1,1
0,acl37324,211,s2,9.175,1,1
0,acl18856,118,s2,3.236,1,1
0,acl31362,366,s2,5.275,1,1
0,acl19274,72,s2,5.607,1,1
0,acl29939,445,s2,4.802,1,1
0,acl13335,56,s2,2.473,1,1
0,acl12732,66,s2,4.523,1,1
0,acl13580,42,s2,3.372,1,1
0,acl24577,400,s2,32.204,1,1
0,acl24285,112,s2,4.912,1,1
0,acl33644,82,s2,5.622,1,1
0,acl30932,77,s2,3.421,1,1
0,acl30125,163,s2,7.341,1,1
0,acl39338,107,s2,14.177,1,1
0,acl18734,77,s2,3.576,1,1
0,acl26430,55,s2,4.069,1,1
0,acl19328,88,s2,5.143,1,1
0,acl26708,95,s2,4.331,1,1
0,acl22244,313,s2,11.898,1,1
0,acl22086,78,s2,3.352,1,1
0,acl17935,81,s2,5.924,1,1
0,acl30510,316,s2,3.741,1,1
0,acl13618,49,s2,29.993,1,1
0,acl25635,110,s2,3.544,1,1
0,acl23051,305,s2,8.498,1,1
0,acl20655,37,s2,5.374,1,1
0,acl31882,157,s2,11.477,1,1
0,acl36276,428,s2,42.441,1,1
0,acl13517,29,s2,3.96,1,1
0,acl38628,257,s2,6.177,1,1
0,acl37495,368,s2,16.859,1,1
0,acl11491,92,s2,4.452,1,1
0,acl40417,173,s2,6.669,1,1
0,acl19080,108,s2,4.297,1,1
0,acl27918,211,s2,4.789,1,1
0,acl30253,497,s2,17.661,1,1
0,acl38544,106,s2,3.912,1,1
0,acl30170,142,s2,63.086,1,1
0,acl35105,135,s2,2.144,1,1
0,acl34484,242,s2,42.001,1,1
0,acl19845,64,s2,5.149,1,1
0,acl17132,55,s2,3.453,1,1
0,acl33497,223,s2,8.479,1,1
0,acl26910,153,s2,2.546,1,1
0,acl21050,166,s2,11.508,1,1
0,acl40582,465,s2,8.446,1,1
0,acl14514,57,s2,3.533,1,1
0,acl24907,143,s2,16.063,1,1
0,acl19689,57,s2,3.286,1,1
0,acl35413,235,s2,7.899,1,1
0,acl32951,479,s2,10.811,1,1
0,acl18741,168,s2,60.001,1,1
0,acl40972,213,s2,8.271,1,1
0,acl40049,210,s2,4.259,1,1
0,acl41024,483,s2,11.655,1,1
0,acl40688,97,s2,20.555,1,1
0,acl31493,154,s2,5.297,1,1
0,acl36664,236,s2,25.87,1,1
0,acl34637,99,s2,3.079,1,1
0,acl41125,254,s2,55.189,1,1
0,acl29899,184,s2,7.96,1,1
0,acl24336,414,s2,12.912,1,1
0,acl25792,179,s2,3.65,1,1
0,acl39193,65,s2,88.713,1,1
0,acl33717,123,s2,9.454,1,1
0,acl36786,126,s2,7.57,1,1
0,acl29715,406,s2,17.077,1,1
0,acl26774,262,s2,9.122,1,1
0,acl24765,199,s2,7.918,1,1
0,acl31627,129,s2,6.237,1,1
0,acl35768,557,s2,13.582,1,1
0,acl23532,321,s2,4.884,1,1
0,acl15930,51,s2,3.59,1,1
0,acl29823,230,s2,9.694,1,1
